id,cmy,cmx
commonwealth:x059cd34w,71,92
commonwealth:h702vp37c,72,92
commonwealth:jh3440471,74,92
commonwealth:7h149x42k,76,92
commonwealth:ng455w30p,80,92
commonwealth:q524n3630,80,92
commonwealth:nc585r14s,86,92
commonwealth:sb39dc86z,86,92
commonwealth:w9509998t,86,92
commonwealth:pr76hm89g,89,92
commonwealth:4m90fk83t,90,92
commonwealth:4m90fk85c,90,92
commonwealth:4m90fk87x,94,92
commonwealth:j9604j37f,104,92
commonwealth:x920k4065,104,92
commonwealth:2227s1511,116,92
commonwealth:9s161g792,116,92
commonwealth:4m90fk43v,122,92
commonwealth:8s45ss647,122,92
commonwealth:cj82kn57k,123,92
commonwealth:jh344020m,129,92
commonwealth:4m90f886s,139,92
commonwealth:mg74vz15k,197,92
commonwealth:4m90fg85r,27,93
commonwealth:wd376732r,40,93
commonwealth:3f463606n,41,93
commonwealth:q524n3495,41,93
commonwealth:8336h3209,46,93
commonwealth:0z709710w,51,93
commonwealth:7h149x01b,53,93
commonwealth:7h14b1855,53,93
commonwealth:4m90fp515,56,93
commonwealth:wd376552t,57,93
commonwealth:4m90fb157,58,93
commonwealth:cj82kp13q,59,93
commonwealth:cj82kp13q,59,93
commonwealth:xg94j181j,59,93
commonwealth:f4756t357,60,93
commonwealth:z316w561b,60,93
commonwealth:0z709f083,61,93
commonwealth:kw52pk85f,61,93
commonwealth:mg74vz174,61,93
commonwealth:p554cz985,61,93
commonwealth:x059cd68q,61,93
commonwealth:7h14cx69b,62,93
commonwealth:x059cd64m,62,93
commonwealth:xg94p454z,62,93
commonwealth:6t057t053,63,93
commonwealth:7h149v603,64,93
commonwealth:7h149w65p,64,93
commonwealth:s4659w35d,64,93
commonwealth:4m90fg241,65,93
commonwealth:4m90fg241,65,93
commonwealth:9s161935z,65,93
commonwealth:0r96fm32h,66,93
commonwealth:0r96fp88s,66,93
commonwealth:4m90fd108,66,93
commonwealth:kk91fs88z,66,93
commonwealth:bv73fh39r,70,93
commonwealth:wd3763026,70,93
commonwealth:x059cd16z,71,93
commonwealth:1257bb97j,72,93
commonwealth:cj82km759,81,93
commonwealth:cj82m318r,81,93
commonwealth:ht250284h,84,93
commonwealth:bz60j6988,90,93
commonwealth:cj82kt85s,107,93
commonwealth:7h14b048t,108,93
commonwealth:0z709642z,112,93
commonwealth:jh344060k,116,93
commonwealth:5425nt03d,123,93
commonwealth:9s161j88f,147,93
commonwealth:ht2503141,22,94
commonwealth:7h14cv973,29,94
commonwealth:4m90f256t,31,94
commonwealth:cj82kn97j,46,94
commonwealth:0z709256g,47,94
commonwealth:w3767g649,50,94
commonwealth:cj82m306z,51,94
commonwealth:js956k45n,53,94
commonwealth:5q47x125q,58,94
commonwealth:cj82m3123,59,94
commonwealth:kk91fq967,59,94
commonwealth:6w924q228,60,94
commonwealth:kk91fr182,60,94
commonwealth:v9800d942,60,94
commonwealth:b2778626x,61,94
commonwealth:n2972c20s,61,94
commonwealth:wd37b6947,61,94
commonwealth:0z709f64f,62,94
commonwealth:4q77jf53r,62,94
commonwealth:7h149x18h,62,94
commonwealth:wd3763646,62,94
commonwealth:x059c9462,63,94
commonwealth:wd376348t,64,94
commonwealth:ht250b06s,65,94
commonwealth:x633f8751,67,94
commonwealth:0z7098588,68,94
commonwealth:wd3761805,68,94
commonwealth:7h149x36f,70,94
commonwealth:4m90f991v,72,94
commonwealth:b85162132,72,94
commonwealth:x059c9348,72,94
commonwealth:79408458w,73,94
commonwealth:cj82kv558,73,94
commonwealth:4m90fj06h,75,94
commonwealth:t722ks87b,78,94
commonwealth:cj82kt926,86,94
commonwealth:4m90fj880,87,94
commonwealth:8049g9359,89,94
commonwealth:2b88t255t,96,94
commonwealth:w0894s461,101,94
commonwealth:cj82kv22q,103,94
commonwealth:cj82kv248,104,94
commonwealth:ht250q02z,106,94
commonwealth:rx918139g,122,94
commonwealth:ht250b61v,126,94
commonwealth:7h14cw473,138,94
commonwealth:4m90f899v,142,94
commonwealth:gf06jm07m,144,94
commonwealth:pc28d1664,144,94
commonwealth:cj82kj97x,147,94
commonwealth:cj82kk16x,147,94
commonwealth:cj82kk18g,147,94
commonwealth:cj82kv53q,150,94
commonwealth:wd376102s,37,95
commonwealth:fn107c39j,45,95
commonwealth:9s161f451,47,95
commonwealth:cj82m304d,51,95
commonwealth:0r96fm88c,57,95
commonwealth:cj82ks63j,57,95
commonwealth:cj82ks79f,57,95
commonwealth:3b595p69g,60,95
commonwealth:q524nh872,60,95
commonwealth:wd3763468,60,95
commonwealth:1831hz42x,61,95
commonwealth:fq97d950x,61,95
commonwealth:4x51pm811,62,95
commonwealth:cj82m6394,62,95
commonwealth:gx41rw77p,62,95
commonwealth:0r96fp689,63,95
commonwealth:0z709d12g,63,95
commonwealth:q811qx61f,64,95
commonwealth:vq2842983,64,95
commonwealth:4m90fn67v,65,95
commonwealth:6108z017c,65,95
commonwealth:cj82kw49b,67,95
commonwealth:ht250637z,67,95
commonwealth:jm21bv02k,71,95
commonwealth:4m90fm67n,72,95
commonwealth:4m90fn17n,72,95
commonwealth:4m90fm08g,75,95
commonwealth:cj82kp689,76,95
commonwealth:rj434h53h,76,95
commonwealth:cj82kw083,90,95
commonwealth:8336h238j,97,95
commonwealth:js956j780,109,95
commonwealth:4m90f494n,112,95
commonwealth:6t053s188,122,95
commonwealth:wd3766165,130,95
commonwealth:cj82km05m,147,95
commonwealth:1257bc69k,150,95
commonwealth:4m90fg879,34,96
commonwealth:fn107c44d,38,96
commonwealth:cj82ks539,41,96
commonwealth:6t053s24d,49,96
commonwealth:9s161f868,55,96
commonwealth:0z709b32j,57,96
commonwealth:1257bb18w,57,96
commonwealth:2514p156k,57,96
commonwealth:6t053s16q,57,96
commonwealth:cj82ks610,57,96
commonwealth:cj82ks717,57,96
commonwealth:cj82ks85k,57,96
commonwealth:5t34xz11n,58,96
commonwealth:p841dz514,58,96
commonwealth:wd376606x,58,96
commonwealth:cj82kt35k,59,96
commonwealth:jh3440713,59,96
commonwealth:js956j24p,59,96
commonwealth:vx025w627,59,96
commonwealth:mc87v2546,60,96
commonwealth:x059c918w,60,96
commonwealth:mk61wx068,61,96
commonwealth:ww72hb24x,63,96
commonwealth:x633f861p,63,96
commonwealth:3f462z41m,65,96
commonwealth:3f462z435,65,96
commonwealth:x633hh496,65,96
commonwealth:h415tp44x,68,96
commonwealth:x059cc02d,69,96
commonwealth:0z709662f,70,96
commonwealth:3f463785h,70,96
commonwealth:7h14cw89m,75,96
commonwealth:cj82kv61d,76,96
commonwealth:cj82kv672,76,96
commonwealth:1z40rw72s,81,96
commonwealth:ht251x22v,84,96
commonwealth:hx122t380,85,96
commonwealth:6q187025x,94,96
commonwealth:4m90fd728,95,96
commonwealth:jh343z75t,106,96
commonwealth:bk12bt39s,107,96
commonwealth:4f16g8906,135,96
commonwealth:cj82kk06p,137,96
commonwealth:cj82kk621,137,96
commonwealth:8336h3480,149,96
commonwealth:cj82kv71n,150,96
commonwealth:x633fb13f,202,96
commonwealth:0r96fq22w,17,97
commonwealth:4m90fh79t,21,97
commonwealth:4m90fh92c,41,97
commonwealth:4m90ff70x,47,97
commonwealth:cj82kv362,47,97
commonwealth:5t34xz14g,48,97
commonwealth:8336h316q,48,97
commonwealth:x059cb08v,48,97
commonwealth:x633fc44n,48,97
commonwealth:3t947c03j,50,97
commonwealth:7h14cx062,50,97
commonwealth:js956j05g,50,97
commonwealth:0r96fn40d,52,97
commonwealth:ht250338m,57,97
commonwealth:js956j65x,58,97
commonwealth:js956j65x,58,97
commonwealth:9s161j75c,59,97
commonwealth:js956j34x,59,97
commonwealth:9g552w73q,60,97
commonwealth:cj82kt110,60,97
commonwealth:wd3766008,60,97
commonwealth:3f463255r,61,97
commonwealth:7m01h0562,61,97
commonwealth:cj82ks89p,61,97
commonwealth:cj82kt374,61,97
commonwealth:ht250610j,61,97
commonwealth:df65xz27g,62,97
commonwealth:xg94j1060,62,97
commonwealth:f7627q91t,63,97
commonwealth:g445ht01p,63,97
commonwealth:q524n348w,64,97
commonwealth:qv33x772h,64,97
commonwealth:sq87h615g,64,97
commonwealth:x059c984g,64,97
commonwealth:3f4631352,65,97
commonwealth:0z709465v,66,97
commonwealth:9880z786j,66,97
commonwealth:9s161b622,67,97
commonwealth:wd376604c,67,97
commonwealth:4m90fj15g,69,97
commonwealth:4m90fj171,69,97
commonwealth:cj82m171v,69,97
commonwealth:9s161j39h,70,97
commonwealth:4m90fn09z,71,97
commonwealth:4m90fm85k,72,97
commonwealth:ht2509440,72,97
commonwealth:4m90fg42z,73,97
commonwealth:x633fc270,74,97
commonwealth:4m90f5092,76,97
commonwealth:7h149w35z,76,97
commonwealth:7h149w44x,77,97
commonwealth:cj82kw635,77,97
commonwealth:x059cb90t,77,97
commonwealth:ng455w327,78,97
commonwealth:cj82kt527,82,97
commonwealth:wd376288k,83,97
commonwealth:3f4638860,87,97
commonwealth:jh344043x,93,97
commonwealth:cj82kn152,102,97
commonwealth:6t053p30x,103,97
commonwealth:9s161c75b,110,97
commonwealth:cc08kx74j,131,97
commonwealth:js956k15x,137,97
commonwealth:x059c9526,141,97
commonwealth:4m90f902z,146,97
commonwealth:4m90f902z,146,97
commonwealth:cj82kn772,42,98
commonwealth:sj13ch771,43,98
commonwealth:4m90f286j,44,98
commonwealth:wd376370b,45,98
commonwealth:4t64n037w,48,98
commonwealth:cj82kp01x,48,98
commonwealth:qj72tk75j,49,98
commonwealth:4m90fp57t,50,98
commonwealth:cj82kp25h,55,98
commonwealth:cj82ks73s,57,98
commonwealth:js956j36g,59,98
commonwealth:wh24b0593,61,98
commonwealth:xw42sm089,62,98
commonwealth:x059cb00n,63,98
commonwealth:0r96fk68p,64,98
commonwealth:7h149w30k,64,98
commonwealth:0r96fq28j,65,98
commonwealth:7h14b4242,66,98
commonwealth:9s161j17g,66,98
commonwealth:7h149v08v,68,98
commonwealth:3f462x294,69,98
commonwealth:ht250b91k,69,98
commonwealth:3f462v47n,70,98
commonwealth:3f463329b,70,98
commonwealth:cj82m155g,70,98
commonwealth:4m90fm95t,71,98
commonwealth:4m90fm91q,72,98
commonwealth:4m90fm938,72,98
commonwealth:js956m065,73,98
commonwealth:ht250685m,75,98
commonwealth:n5841h026,75,98
commonwealth:wd376310w,78,98
commonwealth:w9505s25h,87,98
commonwealth:4m90f733j,89,98
commonwealth:6t053p32g,102,98
commonwealth:3f462v77c,104,98
commonwealth:3f462v79x,104,98
commonwealth:3f462v81z,104,98
commonwealth:b2777136z,104,98
commonwealth:4m90fm77w,120,98
commonwealth:4m90fm13b,145,98
commonwealth:0z709397x,53,99
commonwealth:4m90f848c,55,99
commonwealth:js956j30t,59,99
commonwealth:3f462t22k,60,99
commonwealth:cj82kt217,60,99
commonwealth:cj82kt331,60,99
commonwealth:x633f8484,60,99
commonwealth:ht251x21k,61,99
commonwealth:7w62km08s,62,99
commonwealth:j9606c003,63,99
commonwealth:3f463575v,65,99
commonwealth:4m90f6454,65,99
commonwealth:4m90fm06x,65,99
commonwealth:6q1870266,65,99
commonwealth:ht250615x,65,99
commonwealth:js956k51s,65,99
commonwealth:r494z3548,66,99
commonwealth:cj82kv736,67,99
commonwealth:ht250b36h,68,99
commonwealth:x920jf562,68,99
commonwealth:1c18jq313,69,99
commonwealth:3f462x17b,69,99
commonwealth:cj82m1678,71,99
commonwealth:3f462x358,73,99
commonwealth:4m90fm81g,73,99
commonwealth:p841c3807,74,99
commonwealth:8k71rq348,76,99
commonwealth:rj432v473,77,99
commonwealth:x059cc588,81,99
commonwealth:9s1619057,85,99
commonwealth:kk91fs16q,85,99
commonwealth:jh343z364,100,99
commonwealth:0r96fq69s,103,99
commonwealth:cj82kn17m,103,99
commonwealth:3f463263f,106,99
commonwealth:cj82m1015,106,99
commonwealth:jh343z61g,123,99
commonwealth:wm11d081n,127,99
commonwealth:4m90fh13q,15,100
commonwealth:1257b8974,23,100
commonwealth:0z709247h,34,100
commonwealth:0k227t918,40,100
commonwealth:mg74tr490,40,100
commonwealth:6t053s209,44,100
commonwealth:7h14cv55k,58,100
commonwealth:7h14cv638,58,100
commonwealth:cj82kt039,58,100
commonwealth:3f462t31j,59,100
commonwealth:3f462t333,59,100
commonwealth:7h14cv549,59,100
commonwealth:7h14cv574,59,100
commonwealth:cj82kt153,59,100
commonwealth:js956j28s,59,100
commonwealth:9g54xk820,64,100
commonwealth:rr174d553,65,100
commonwealth:4j03jc027,66,100
commonwealth:7h14cw537,66,100
commonwealth:7h14b364t,67,100
commonwealth:wd3767420,67,100
commonwealth:jh3441409,69,100
commonwealth:4m90fd019,70,100
commonwealth:ht250741r,70,100
commonwealth:7h149x87x,71,100
commonwealth:fn107c42v,71,100
commonwealth:4f16hf50f,72,100
commonwealth:9g54xk69f,72,100
commonwealth:fn109f45f,72,100
commonwealth:7h14b268q,74,100
commonwealth:cj82km11r,74,100
commonwealth:cj82km27n,74,100
commonwealth:wd376670z,75,100
commonwealth:5m60w433w,80,100
commonwealth:gb19kk441,80,100
commonwealth:4m90hd524,107,100
commonwealth:wd3766874,109,100
commonwealth:1257bd25q,116,100
commonwealth:4m90fm033,126,100
commonwealth:1257bc892,130,100
commonwealth:4m90fm05n,192,100
commonwealth:9s161b444,20,101
commonwealth:9s161f57t,41,101
commonwealth:0r96fn879,46,101
commonwealth:0r96fn879,46,101
commonwealth:4m90ff32h,54,101
commonwealth:4m90f541t,56,101
commonwealth:x633f989k,56,101
commonwealth:3f462t23v,57,101
commonwealth:6t053r688,57,101
commonwealth:cj82ks831,57,101
commonwealth:wd376648f,57,101
commonwealth:cj82kt31g,59,101
commonwealth:0z7093544,60,101
commonwealth:cj82ks67n,60,101
commonwealth:cj82kt25b,61,101
commonwealth:0g357421r,62,101
commonwealth:4m90fd949,63,101
commonwealth:0z7099886,65,101
commonwealth:4m90fn49x,66,101
commonwealth:kk91fr32w,66,101
commonwealth:9k423s49w,68,101
commonwealth:9g54xk78d,69,101
commonwealth:x059c9747,69,101
commonwealth:x633fc38h,70,101
commonwealth:0r96fk621,71,101
commonwealth:x633fd52j,71,101
commonwealth:4m90fj499,73,101
commonwealth:2v241v09c,75,101
commonwealth:cz30s966j,75,101
commonwealth:v692wp76f,79,101
commonwealth:2v241513t,83,101
commonwealth:7h149w791,85,101
commonwealth:x633fb48j,122,101
commonwealth:cj82kj943,135,101
commonwealth:f7626k036,137,101
commonwealth:0z709419r,150,101
commonwealth:t435jx26k,167,101
commonwealth:1544hz92f,36,102
commonwealth:79408317f,42,102
commonwealth:3t94b257h,54,102
commonwealth:ww72bp597,54,102
commonwealth:4m90f9215,55,102
commonwealth:cj82kt41q,60,102
commonwealth:cj82kp19c,61,102
commonwealth:4m90fg348,62,102
commonwealth:wd376456q,62,102
commonwealth:3f4639823,66,102
commonwealth:4m90fb980,66,102
commonwealth:4m90fj09b,67,102
commonwealth:7h149x487,70,102
commonwealth:js956k654,71,102
commonwealth:db78wv929,72,102
commonwealth:gx41q218c,72,102
commonwealth:1c18gw26x,73,102
commonwealth:3f4638304,73,102
commonwealth:9c6808925,73,102
commonwealth:cj82km63h,74,102
commonwealth:4m90fm874,75,102
commonwealth:cj82kn284,75,102
commonwealth:5425rb05k,78,102
commonwealth:cj82km210,79,102
commonwealth:x346k613m,79,102
commonwealth:cj82kk51h,80,102
commonwealth:cj82km032,81,102
commonwealth:cj82kp92c,81,102
commonwealth:9s161g172,82,102
commonwealth:9g54xm142,86,102
commonwealth:c821k274d,86,102
commonwealth:9z905h977,91,102
commonwealth:d217t625v,91,102
commonwealth:n009zk66b,91,102
commonwealth:4m90f382n,102,102
commonwealth:4m90f513n,107,102
commonwealth:cj82m107t,108,102
commonwealth:wd3766831,110,102
commonwealth:x059cb94x,124,102
commonwealth:9s161c73s,134,102
commonwealth:cj82kk60g,135,102
commonwealth:cj82kj87p,142,102
commonwealth:4m90f1984,148,102
commonwealth:1257bd09b,150,102
commonwealth:jh344049k,44,103
commonwealth:js956m31h,52,103
commonwealth:js956m31h,52,103
commonwealth:js956k44c,58,103
commonwealth:cj82ks45m,60,103
commonwealth:ht250334h,60,103
commonwealth:f1885z666,61,103
commonwealth:3f462w042,70,103
commonwealth:3f462w05b,70,103
commonwealth:3f462w07w,70,103
commonwealth:t722pb51s,70,103
commonwealth:4m90fk94b,72,103
commonwealth:8c97p735x,73,103
commonwealth:pc28d128q,74,103
commonwealth:n5843676g,83,103
commonwealth:kk91fr025,88,103
commonwealth:zw131t40c,107,103
commonwealth:9g551r120,108,103
commonwealth:4m90f814j,114,103
commonwealth:4m90fn773,127,103
commonwealth:ns066w10q,128,103
commonwealth:4m90ff28x,45,104
commonwealth:4m90ff66b,53,104
commonwealth:x059cd83t,55,104
commonwealth:ww72bp600,59,104
commonwealth:4m90fk92s,64,104
commonwealth:4m90fk96w,64,104
commonwealth:9s161937h,66,104
commonwealth:0z709554j,67,104
commonwealth:ht2505292,67,104
commonwealth:js956j85d,71,104
commonwealth:d504v270q,73,104
commonwealth:xw42qq50k,73,104
commonwealth:cj82km37w,75,104
commonwealth:4m90fm27p,76,104
commonwealth:4m90f3782,81,104
commonwealth:8336m789k,81,104
commonwealth:cj82m251k,83,104
commonwealth:jh343z86b,84,104
commonwealth:jh344041c,84,104
commonwealth:sn00dg70r,89,104
commonwealth:bc38ck03r,92,104
commonwealth:0z709f62w,94,104
commonwealth:4m90fc99g,99,104
commonwealth:cj82kv92d,110,104
commonwealth:cj82kj73b,117,104
commonwealth:cj82kk30r,118,104
commonwealth:gb19h9947,21,105
commonwealth:ht2502285,27,105
commonwealth:4x51m779c,42,105
commonwealth:cj82kw83n,45,105
commonwealth:js956k32k,48,105
commonwealth:js956m10r,59,105
commonwealth:wd376108f,59,105
commonwealth:d504vs22d,60,105
commonwealth:db78zq99r,61,105
commonwealth:0k229n76g,62,105
commonwealth:js956j87z,64,105
commonwealth:cj82kn241,68,105
commonwealth:g445fx957,69,105
commonwealth:cj82kn42z,70,105
commonwealth:7h14cw85h,71,105
commonwealth:3f463862d,75,105
commonwealth:7h149z13b,75,105
commonwealth:7h14b278z,76,105
commonwealth:7h149x754,77,105
commonwealth:x059c958v,78,105
commonwealth:bn99df13n,81,105
commonwealth:cj82kv515,83,105
commonwealth:0r96fm02s,88,105
commonwealth:jh344082m,88,105
commonwealth:x059cc502,92,105
commonwealth:5999sg87p,95,105
commonwealth:4m90fk06q,100,105
commonwealth:cj82kp03g,100,105
commonwealth:s4658555c,110,105
commonwealth:cj82m7072,139,105
commonwealth:3f4635233,38,106
commonwealth:4m90f8163,56,106
commonwealth:4m90fk533,59,106
commonwealth:j6735c02s,59,106
commonwealth:jh3484450,60,106
commonwealth:7940db062,63,106
commonwealth:cr56sd07m,64,106
commonwealth:jh344034z,65,106
commonwealth:cj82kk38z,70,106
commonwealth:cj82kk91g,70,106
commonwealth:7h149x266,73,106
commonwealth:7h149z36n,73,106
commonwealth:3f462w31z,74,106
commonwealth:3f462w33h,74,106
commonwealth:7h149z539,74,106
commonwealth:jh344003z,74,106
commonwealth:xs55q1091,74,106
commonwealth:0c488n87f,76,106
commonwealth:0c489r27s,76,106
commonwealth:3f462w09f,76,106
commonwealth:3r0797865,76,106
commonwealth:4b29hd124,76,106
commonwealth:5712t999p,76,106
commonwealth:b2779z89x,76,106
commonwealth:cj82m282k,76,106
commonwealth:cj82m296x,76,106
commonwealth:gh93q364n,76,106
commonwealth:gm80pz04w,76,106
commonwealth:jh344045g,76,106
commonwealth:pr76m503q,76,106
commonwealth:q524q297z,76,106
commonwealth:s752dj127,76,106
commonwealth:tb09q510n,76,106
commonwealth:ns066w08p,77,106
commonwealth:7h14cv95j,79,106
commonwealth:7h14cw783,79,106
commonwealth:jh344104f,80,106
commonwealth:4m90f7442,82,106
commonwealth:cj82kn373,82,106
commonwealth:fn109f178,87,106
commonwealth:zc77wx58w,108,106
commonwealth:cj82m732d,130,106
commonwealth:cj82kq189,132,106
commonwealth:cj82kq189,132,106
commonwealth:4q77j848v,135,106
commonwealth:2801s0605,158,106
commonwealth:x059c9284,23,107
commonwealth:x059c9284,23,107
commonwealth:4j03gh12z,30,107
commonwealth:x633f9315,56,107
commonwealth:kw52nf624,61,107
commonwealth:3f462w21q,74,107
commonwealth:3f462w29x,74,107
commonwealth:3f462w530,75,107
commonwealth:3f462w55j,75,107
commonwealth:sf26bn51v,75,107
commonwealth:2n500558b,76,107
commonwealth:3f462w174,76,107
commonwealth:3f462w19p,76,107
commonwealth:3f462w238,76,107
commonwealth:3f462w25t,76,107
commonwealth:4x51pm93t,76,107
commonwealth:7h14cw979,76,107
commonwealth:7h14ht69d,76,107
commonwealth:7s75kf12n,76,107
commonwealth:8336p3982,76,107
commonwealth:8g84sm44c,76,107
commonwealth:d217xv29d,76,107
commonwealth:hm512039z,76,107
commonwealth:k356h9024,76,107
commonwealth:n5843w920,76,107
commonwealth:q811sp93m,76,107
commonwealth:x633n7429,76,107
commonwealth:5425qm982,77,107
commonwealth:7h14cx88j,77,107
commonwealth:cj82m2844,77,107
commonwealth:cj82qk62q,77,107
commonwealth:cj82kp90t,79,107
commonwealth:jh343z959,81,107
commonwealth:31982x21w,84,107
commonwealth:rx918q84f,84,107
commonwealth:2514p108x,88,107
commonwealth:3f462v16n,96,107
commonwealth:xg94j1477,96,107
commonwealth:4m90f390b,117,107
commonwealth:3f462x137,126,107
commonwealth:4m90f8715,146,107
commonwealth:wd376182q,32,108
commonwealth:kk91fq64z,58,108
commonwealth:6t057t06c,61,108
commonwealth:7h14cw21z,61,108
commonwealth:988113734,62,108
commonwealth:cj82kk710,64,108
commonwealth:ft84cx085,74,108
commonwealth:5712s843f,76,108
commonwealth:7366d740c,76,108
commonwealth:7h14cv14b,76,108
